data_rate,service_type,p_fitness,dist,cores,data_quality,model_size,rep
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,1
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,1
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,1
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,2
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,2
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,2
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,3
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,3
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,3
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,4
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,4
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,4
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,5
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,5
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,5
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,6
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,6
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,6
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,7
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,7
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,7
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,8
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,8
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,8
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,9
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,9
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,9
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,10
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,10
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,10
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,11
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,11
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,11
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,12
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,12
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,12
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,13
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,13
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,13
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,14
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,14
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,14
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,15
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,15
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,15
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,16
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,16
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,16
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,17
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,17
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,17
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,18
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,18
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,18
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,19
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,19
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,19
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,20
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,20
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,20
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,21
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,21
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,21
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,22
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,22
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,22
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,23
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,23
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,23
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,24
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,24
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,24
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,25
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,25
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,25
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,26
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,26
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,26
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,27
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,27
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,27
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,28
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,28
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,28
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,29
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,29
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,29
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,30
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,30
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,30
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,31
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,31
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,31
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,32
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,32
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,32
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,33
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,33
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,33
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,34
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,34
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,34
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,35
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,35
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,35
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,36
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,36
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,36
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,37
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,37
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,37
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,38
0.016666666666666666,elastic-workbench-cv-analyzer,0.895803140910246,1.5337423312883436,1.0000000000007288,268.13789127284167,3.560484600151227,38
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103722,200.0,1.0000000000000022,33.57597015462979,-1.0,38
0.016666666666666666,elastic-workbench-qr-detector,0.8958031409103726,120.0,1.0,700.3978374898653,-1.0,39
