data_rate,service_type,p_fitness,dist,cores,data_quality,model_size,rep
0.016666666666666666,elastic-workbench-qr-detector,0.67,120.0,5.80370324567995,1000.0,-1.0,1
0.016666666666666666,elastic-workbench-cv-analyzer,0.8958031409103726,1.5337423312883436,1.0,270.2773628495545,3.001798365849043,1
0.016666666666666666,elastic-workbench-pc-visualizer,0.8958031409103726,200.0,1.0,42.01944328032837,-1.0,1
0.016666666666666666,elastic-workbench-qr-detector,0.9500000000000001,120.0,5.63746446839551,819.1854468444428,-1.0,1
0.016666666666666666,elastic-workbench-cv-analyzer,0.9500000000000001,1.5337423312883436,7.3922989624007425,227.66531838795262,3.291733622292514,1
0.016666666666666666,elastic-workbench-pc-visualizer,0.9500000000000001,200.0,4.773993688070058,55.99375326163952,-1.0,1
0.016666666666666666,elastic-workbench-qr-detector,0.7158267479373799,120.0,1.0,646.4451608750232,-1.0,1
0.016666666666666666,elastic-workbench-cv-analyzer,0.7158267479373799,1.5337423312883436,1.0,241.67766170061793,4.0,1
0.016666666666666666,elastic-workbench-pc-visualizer,0.1,200.0,6.717413568620034,44.17161864232815,-1.0,1
0.016666666666666666,elastic-workbench-qr-detector,0.9842125971076323,120.0,1.0,581.3837215831642,-1.0,1
0.016666666666666666,elastic-workbench-cv-analyzer,0.95,1.5337423312883436,7.312802131116085,241.73682116080946,3.2699138514565544,1
0.016666666666666666,elastic-workbench-pc-visualizer,0.9842125971076323,200.0,1.0,38.3052096910294,-1.0,1
0.03333333333333333,elastic-workbench-qr-detector,0.6263084273775434,112.9204231481468,5.7593406530678175,564.4543159690081,-1.0,1
0.03333333333333333,elastic-workbench-cv-analyzer,0.9755555555555557,8.222077105193922,1.0,320.0,3.237224744232397,1
0.03333333333333333,elastic-workbench-pc-visualizer,0.8958031409103726,200.0,1.0,49.90399310380812,-1.0,1
0.03333333333333333,elastic-workbench-qr-detector,0.9770838751200016,119.58384039649405,1.0,550.8569953930062,-1.0,1
0.03333333333333333,elastic-workbench-cv-analyzer,0.9962962962962963,8.222061916918733,1.0000000000000029,319.99999999999994,3.417681546485211,1
