timestamp,service_type,container_id,avg_p_latency,s_config,cores,rps,throughput,cooldown
2026-05-06 08:18:05.740889,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,13,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:18:05.744963,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:18:05.752362,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:18:15.736535,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,14,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:18:15.739206,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,262,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:18:15.742026,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:18:25.739892,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,13,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:18:25.742971,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,334,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:18:25.746225,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:18:35.739256,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,14,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:18:35.742592,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,185,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:18:35.745351,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:18:45.739448,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,14,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:18:45.742723,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,358,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:18:45.746473,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:18:55.740812,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,15,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:18:55.743505,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,323,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:18:55.746317,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:19:05.743230,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,16,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:19:05.749999,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,379,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:19:05.753300,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:19:15.742212,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,15,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:19:15.745035,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,517,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:19:15.747691,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:19:25.743060,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,15,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:19:25.749886,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:19:25.753158,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:19:35.743543,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,15,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:19:35.746755,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,400,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:19:35.749794,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:19:45.744211,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,15,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:19:45.747373,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,133,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:19:45.759720,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:19:55.745059,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,15,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:19:55.747941,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2026-05-06 08:19:55.750823,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2026-05-06 08:20:05.745730,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,15,"{'data_quality': 379, 'parallelism': 1}",1.65,-1,80,-1
2026-05-06 08:20:05.748720,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 205, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
